Threads,Peak Performance (Mega AutoCors Per Second),Average Performance (Mega AutoCors Per Second)
8,2476.644029,2211.085635
Shift,Sum
15963,-197165.343750
15964,263391.531250
15965,-192139.171875
15966,240006.687500
15967,-528264.562500
15968,158466.703125
15969,-152635.265625
15970,245894.359375
15971,-123265.320312
15972,-81832.765625
15973,118112.921875
15974,204879.484375
15975,33807.062500
15976,269337.125000
15977,207499.453125
15978,-158860.484375
15979,-191689.531250
15980,-500148.406250
15981,-477635.500000
15982,123544.085938
15983,125986.375000
15984,174212.921875
15985,118205.476562
15986,-202604.062500
15987,-68026.304688
15988,289223.500000
15989,-206380.015625
15990,-244883.171875
15991,-132378.078125
15992,267316.906250
15993,-232278.015625
15994,-62576.761719
15995,229618.062500
15996,206343.109375
15997,30789.935547
15998,-82990.304688
15999,208607.000000
16000,-127486.664062
16001,-540547.437500
16002,-45338.691406
16003,87016.843750
16004,-384399.062500
16005,434425.156250
16006,-67742.460938
16007,14373.390625
16008,-185381.062500
16009,88219.703125
16010,-30468.306641
16011,-113877.375000
16012,133918.890625
16013,501335.843750
16014,249367.078125
16015,-329593.687500
16016,498400.468750
16017,82041.648438
16018,-83189.210938
16019,60355.277344
16020,-28019.832031
16021,131609.578125
16022,-207923.703125
16023,8980.680664
16024,-97983.992188
16025,-294337.718750
16026,-452441.750000
16027,79883.312500
16028,-184419.000000
16029,-115638.656250
16030,601132.750000
16031,-472481.343750
16032,-505792.000000
16033,75636.210938
16034,342744.875000
16035,66983.218750
16036,277136.218750
16037,3146.672363
16038,-124115.773438
16039,449698.906250
16040,-345729.531250
16041,200605.937500
16042,-308727.281250
16043,-129979.734375
16044,-111328.500000
16045,175183.093750
16046,-107272.445312
16047,-14038.486328
16048,300207.343750
16049,-69913.835938
16050,22159.330078
16051,37585.410156
16052,302131.437500
16053,353874.281250
16054,134254.828125
16055,-202069.859375
16056,289339.593750
16057,302237.750000
16058,271595.281250
16059,-504970.187500
16060,-204437.218750
16061,-84619.312500
16062,492660.468750
16063,-257450.656250
16064,-45025.093750
16065,-74573.156250
16066,-144448.953125
16067,434135.906250
16068,-168676.312500
16069,565601.625000
16070,22586.169922
16071,229375.531250
16072,-117854.867188
16073,-110775.578125
16074,603880.125000
16075,231345.468750
16076,-218668.562500
16077,78611.500000
16078,250838.484375
16079,535431.812500
16080,-468050.125000
16081,155544.328125
16082,197684.312500
16083,169326.765625
16084,201202.687500
16085,-100318.859375
16086,446290.406250
16087,456374.937500
16088,-80329.000000
16089,593941.687500
16090,107166.835938
16091,-54124.718750
16092,213271.671875
16093,129276.078125
16094,-225632.500000
16095,-21622.099609
16096,255041.312500
16097,-119799.125000
16098,-413377.031250
16099,-81188.632812
16100,166121.484375
16101,-27932.589844
16102,435776.687500
16103,272699.156250
16104,16739.572266
16105,539890.375000
16106,-308677.125000
16107,166948.171875
16108,234096.343750
16109,-79522.140625
16110,493738.968750
16111,84468.242188
16112,-469387.531250
16113,58591.824219
16114,-69741.085938
16115,-503050.843750
16116,-85074.085938
16117,262888.968750
16118,-187503.515625
16119,-29463.988281
16120,-36335.722656
16121,-342303.218750
16122,318244.468750
16123,-318651.093750
16124,-159076.015625
16125,-157869.140625
16126,-1068.233521
16127,27132.833984
16128,106581.414062
16129,175048.406250
16130,21912.296875
16131,-144409.500000
16132,-126006.921875
16133,5996.732422
16134,-149545.437500
16135,245576.875000
16136,-384129.312500
16137,-374674.281250
16138,-98199.507812
16139,241113.453125
16140,396670.812500
16141,35798.238281
16142,-66034.609375
16143,98082.046875
16144,-346920.531250
16145,173801.968750
16146,39497.449219
16147,-262121.125000
16148,-218114.781250
16149,262688.218750
16150,-25754.408203
16151,-368516.906250
16152,-356089.593750
16153,-80258.890625
16154,-366601.312500
16155,-438835.312500
16156,129995.320312
16157,-232388.671875
16158,-554580.875000
16159,-283420.750000
16160,-133248.531250
16161,-218464.625000
16162,325936.593750
16163,-325559.843750
16164,258399.078125
16165,-113838.859375
16166,-324086.812500
16167,-225725.859375
16168,174041.078125
16169,-136677.421875
16170,-395687.906250
16171,-311732.593750
16172,58162.250000
16173,86453.101562
16174,-228988.312500
16175,65031.519531
16176,-49371.621094
16177,-174280.718750
16178,15774.000977
16179,-31781.078125
16180,26625.509766
16181,141304.671875
16182,-16942.630859
16183,76649.703125
16184,133351.875000
16185,-162131.687500
16186,-26840.250000
16187,-141461.250000
16188,-89873.312500
16189,-119544.406250
16190,-337614.000000
16191,148609.000000
16192,-98022.585938
16193,261222.390625
16194,353953.093750
16195,-594885.437500
16196,-46056.121094
16197,129101.328125
16198,-671277.937500
16199,-205562.375000
16200,-69448.539062
16201,25692.906250
16202,-233613.421875
16203,-291546.125000
16204,-373361.781250
16205,-225657.484375
16206,-78019.398438
16207,102108.070312
16208,-209671.640625
16209,206266.828125
16210,12650.984375
16211,535470.500000
16212,-346673.937500
16213,29081.083984
16214,236545.593750
16215,-62866.417969
16216,167.245712
16217,-224000.218750
16218,26591.812500
16219,46753.050781
16220,535676.625000
16221,191108.421875
16222,189690.109375
16223,-204313.218750
16224,-119194.742188
16225,-129750.320312
16226,506577.812500
16227,385770.750000
16228,169678.156250
16229,-147862.734375
16230,132029.921875
16231,-47400.539062
16232,-335724.281250
16233,172309.234375
16234,-13518.407227
16235,119972.398438
16236,174857.312500
16237,21285.376953
16238,226248.078125
16239,-381279.093750
16240,465406.687500
16241,-97588.898438
16242,107079.320312
16243,-214552.234375
16244,-554784.562500
16245,33301.179688
16246,-235945.609375
16247,430609.500000
16248,-333820.093750
16249,115288.664062
16250,321323.093750
16251,-361067.343750
16252,-557970.875000
16253,-68167.804688
16254,547628.812500
16255,-309901.218750
16256,73881.539062
16257,83384.093750
16258,-111260.687500
16259,-42914.089844
16260,124700.132812
16261,159406.656250
16262,111656.984375
16263,-230457.843750
16264,-472337.312500
16265,297590.156250
16266,-151975.234375
16267,82728.742188
16268,60204.562500
16269,-227812.968750
16270,482207.687500
16271,-29991.955078
16272,-64249.781250
16273,39062.257812
16274,372651.093750
16275,1090.280518
16276,339135.468750
16277,239935.625000
16278,205469.218750
16279,130492.242188
16280,224740.515625
16281,-123492.882812
16282,134810.109375
16283,81244.281250
16284,-61272.648438
16285,408183.906250
16286,206460.984375
16287,-432551.656250
16288,108550.984375
16289,-184570.562500
16290,-411670.000000
16291,63008.347656
16292,-296369.125000
16293,-522679.562500
16294,575588.500000
16295,140226.718750
16296,255281.437500
16297,419849.843750
16298,-380454.500000
16299,65130.035156
16300,-299972.437500
16301,-34913.488281
16302,595274.937500
16303,-37215.417969
16304,153170.390625
16305,-135245.906250
16306,265840.906250
16307,183496.343750
16308,-97639.554688
16309,124023.984375
16310,-85195.601562
16311,-403282.656250
16312,196194.703125
16313,77435.156250
16314,81494.789062
16315,234693.625000
16316,120266.101562
16317,-403273.031250
16318,44479.640625
16319,509737.218750
16320,334918.968750
16321,-113245.820312
16322,41741.367188
16323,73925.351562
16324,113118.109375
16325,299821.468750
16326,286555.375000
16327,36378.433594
16328,-572240.375000
16329,-18176.509766
16330,235011.000000
16331,599041.812500
16332,-521332.156250
16333,259986.250000
16334,397026.656250
16335,-320857.437500
16336,-195579.500000
16337,-62315.464844
16338,-69072.125000
16339,-622851.625000
16340,-315868.531250
16341,-141574.609375
16342,622290.000000
16343,133931.750000
16344,95049.226562
16345,-174000.281250
16346,147861.109375
16347,282715.593750
16348,115920.695312
16349,127028.343750
16350,310491.875000
16351,-311116.250000
16352,435695.406250
16353,-85437.515625
16354,-231317.984375
16355,53261.781250
16356,33631.687500
16357,-172972.484375
16358,-50664.339844
16359,-255031.421875
16360,-140504.656250
16361,-268159.062500
16362,66162.898438
16363,269336.000000
16364,-106908.257812
16365,377023.406250
16366,-147068.390625
16367,-79149.781250
16368,270411.156250
16369,-455365.250000
16370,163481.656250
16371,-44300.761719
16372,35495.144531
16373,-367189.312500
16374,90842.664062
16375,-234054.265625
16376,-188893.765625
16377,233584.859375
16378,-322479.500000
16379,536442.187500
16380,50261.960938
16381,55438.453125
16382,-91060.867188
16383,218072.296875
16384,130318.960938
16385,218072.500000
16386,-91061.812500
16387,55438.460938
16388,50262.136719
16389,536439.062500
16390,-322480.687500
16391,233586.859375
16392,-188893.609375
16393,-234055.187500
16394,90843.242188
16395,-367186.718750
16396,35495.324219
16397,-44300.855469
16398,163481.203125
16399,-455366.562500
16400,270411.468750
16401,-79148.671875
16402,-147068.765625
16403,377021.218750
16404,-106908.289062
16405,269336.000000
16406,66163.343750
16407,-268159.906250
16408,-140505.093750
16409,-255031.156250
16410,-50664.398438
16411,-172973.531250
16412,33631.210938
16413,53262.921875
16414,-231318.421875
16415,-85439.718750
16416,435696.406250
16417,-311116.156250
16418,310489.375000
16419,127027.867188
16420,115920.687500
16421,282713.750000
16422,147862.015625
16423,-174002.093750
16424,95049.429688
16425,133931.843750
16426,622287.312500
16427,-141573.531250
16428,-315868.000000
16429,-622853.687500
16430,-69072.289062
16431,-62316.722656
16432,-195581.390625
16433,-320857.375000
16434,397026.093750
16435,259985.171875
16436,-521334.250000
16437,599035.812500
16438,235011.937500
16439,-18176.398438
16440,-572246.687500
16441,36378.574219
16442,286556.281250
16443,299820.625000
16444,113119.406250
16445,73924.984375
16446,41741.214844
16447,-113245.875000
16448,334917.593750
16449,509736.437500
16450,44478.589844
16451,-403274.156250
16452,120266.804688
16453,234695.859375
16454,81494.710938
16455,77436.171875
16456,196194.765625
16457,-403283.156250
16458,-85196.265625
16459,124024.218750
16460,-97640.242188
16461,183496.734375
16462,265843.343750
16463,-135246.046875
16464,153170.546875
16465,-37215.070312
16466,595277.062500
16467,-34913.460938
16468,-299972.125000
16469,65128.144531
16470,-380455.375000
16471,419848.968750
16472,255281.953125
16473,140226.828125
16474,575583.812500
16475,-522682.406250
16476,-296367.843750
16477,63007.683594
16478,-411670.031250
16479,-184571.187500
16480,108551.031250
16481,-432550.281250
16482,206460.359375
16483,408183.343750
16484,-61271.519531
16485,81244.625000
16486,134810.968750
16487,-123492.562500
16488,224741.312500
16489,130492.882812
16490,205469.656250
16491,239935.859375
16492,339136.437500
16493,1089.765991
16494,372652.187500
16495,39062.289062
16496,-64247.449219
16497,-29992.042969
16498,482207.312500
16499,-227812.625000
16500,60204.460938
16501,82728.742188
16502,-151974.609375
16503,297590.000000
16504,-472338.000000
16505,-230457.953125
16506,111655.843750
16507,159406.906250
16508,124699.062500
16509,-42913.800781
16510,-111260.375000
16511,83383.234375
16512,73879.179688
16513,-309904.468750
16514,547626.812500
16515,-68167.898438
16516,-557968.687500
16517,-361064.218750
16518,321322.531250
16519,115288.804688
16520,-333823.218750
16521,430608.187500
16522,-235945.453125
16523,33300.417969
16524,-554777.000000
16525,-214553.109375
16526,107078.335938
16527,-97589.015625
16528,465406.625000
16529,-381281.750000
16530,226247.046875
16531,21285.652344
16532,174858.328125
16533,119973.117188
16534,-13518.554688
16535,172307.734375
16536,-335723.562500
16537,-47401.105469
16538,132029.109375
16539,-147863.734375
16540,169677.031250
16541,385769.250000
16542,506576.781250
16543,-129751.484375
16544,-119195.164062
16545,-204314.625000
16546,189689.703125
16547,191107.796875
16548,535672.812500
16549,46754.464844
16550,26591.662109
16551,-223999.812500
16552,167.024765
16553,-62867.089844
16554,236543.718750
16555,29081.001953
16556,-346676.968750
16557,535467.875000
16558,12648.789062
16559,206266.343750
16560,-209671.484375
16561,102108.679688
16562,-78017.953125
16563,-225658.468750
16564,-373361.562500
16565,-291545.812500
16566,-233612.953125
16567,25692.144531
16568,-69446.820312
16569,-205561.625000
16570,-671282.562500
16571,129100.507812
16572,-46055.300781
16573,-594894.375000
16574,353952.218750
16575,261221.187500
16576,-98022.992188
16577,148610.000000
16578,-337614.218750
16579,-119546.593750
16580,-89873.289062
16581,-141461.593750
16582,-26840.105469
16583,-162132.484375
16584,133351.359375
16585,76648.710938
16586,-16942.357422
16587,141303.875000
16588,26625.671875
16589,-31780.263672
16590,15774.235352
16591,-174280.640625
16592,-49371.167969
16593,65032.554688
16594,-228988.890625
16595,86453.117188
16596,58161.746094
16597,-311732.843750
16598,-395687.156250
16599,-136677.203125
16600,174040.781250
16601,-225725.546875
16602,-324086.750000
16603,-113838.093750
16604,258398.406250
16605,-325557.593750
16606,325937.500000
16607,-218465.203125
16608,-133248.000000
16609,-283421.187500
16610,-554583.500000
16611,-232388.359375
16612,129991.414062
16613,-438834.812500
16614,-366600.375000
16615,-80259.414062
16616,-356089.406250
16617,-368518.406250
16618,-25754.392578
16619,262688.125000
16620,-218114.421875
16621,-262122.625000
16622,39497.507812
16623,173802.609375
16624,-346919.906250
16625,98082.820312
16626,-66035.335938
16627,35797.917969
16628,396670.125000
16629,241114.328125
16630,-98199.554688
16631,-374674.468750
16632,-384131.906250
16633,245577.687500
16634,-149547.281250
16635,5996.662109
16636,-126007.468750
16637,-144410.031250
16638,21912.306641
16639,175047.890625
16640,106581.484375
16641,27132.931641
16642,-1068.304810
16643,-157868.546875
16644,-159075.390625
16645,-318652.531250
16646,318245.062500
16647,-342305.125000
16648,-36336.054688
16649,-29464.044922
16650,-187503.546875
16651,262887.781250
16652,-85074.265625
16653,-503050.875000
16654,-69739.554688
16655,58593.148438
16656,-469388.750000
16657,84466.992188
16658,493740.250000
16659,-79521.976562
16660,234096.625000
16661,166946.843750
16662,-308676.187500
16663,539893.125000
16664,16740.083984
16665,272701.125000
16666,435776.218750
16667,-27933.736328
16668,166120.078125
16669,-81189.304688
16670,-413376.843750
16671,-119798.171875
16672,255038.765625
16673,-21622.203125
16674,-225633.046875
16675,129277.968750
16676,213270.718750
16677,-54124.144531
16678,107167.046875
16679,593942.187500
16680,-80329.171875
16681,456375.625000
16682,446290.312500
16683,-100319.281250
16684,201202.515625
16685,169327.453125
16686,197684.421875
16687,155543.765625
16688,-468048.625000
16689,535440.000000
16690,250839.859375
16691,78611.945312
16692,-218669.515625
16693,231347.296875
16694,603875.500000
16695,-110776.039062
16696,-117855.125000
16697,229375.609375
16698,22584.873047
16699,565590.625000
16700,-168676.890625
16701,434136.062500
16702,-144447.328125
16703,-74572.632812
16704,-45025.445312
16705,-257451.093750
16706,492660.250000
16707,-84619.421875
16708,-204436.937500
16709,-504973.531250
16710,271596.187500
16711,302235.218750
16712,289339.187500
16713,-202069.000000
16714,134253.203125
16715,353872.093750
16716,302131.406250
16717,37585.382812
16718,22159.347656
16719,-69914.125000
16720,300209.093750
16721,-14039.005859
16722,-107272.570312
16723,175183.328125
16724,-111328.578125
16725,-129979.648438
16726,-308726.687500
16727,200608.203125
16728,-345730.750000
16729,449696.343750
16730,-124115.367188
16731,3146.684326
16732,277138.375000
16733,66983.406250
16734,342746.375000
16735,75636.289062
16736,-505792.500000
16737,-472481.343750
16738,601134.562500
16739,-115639.078125
16740,-184419.875000
16741,79883.093750
16742,-452438.906250
16743,-294338.406250
16744,-97984.304688
16745,8981.296875
16746,-207922.453125
16747,131610.593750
16748,-28019.857422
16749,60355.632812
16750,-83188.046875
16751,82042.390625
16752,498399.812500
16753,-329595.093750
16754,249367.593750
16755,501338.093750
16756,133920.375000
16757,-113878.218750
16758,-30469.177734
16759,88219.273438
16760,-185380.968750
16761,14374.958984
16762,-67742.328125
16763,434425.562500
16764,-384402.437500
16765,87015.718750
16766,-45338.562500
16767,-540555.875000
16768,-127485.765625
16769,208607.484375
16770,-82989.882812
16771,30789.437500
16772,206342.578125
16773,229617.437500
16774,-62575.472656
16775,-232277.765625
16776,267317.812500
16777,-132378.671875
16778,-244882.328125
16779,-206379.796875
16780,289225.281250
16781,-68025.453125
16782,-202602.250000
16783,118205.804688
16784,174212.796875
16785,125986.078125
16786,123543.429688
16787,-477637.562500
16788,-500150.031250
16789,-191689.484375
16790,-158861.796875
16791,207499.718750
16792,269336.218750
16793,33806.132812
16794,204880.812500
16795,118113.195312
16796,-81832.890625
16797,-123265.312500
16798,245894.437500
16799,-152634.734375
16800,158466.953125
16801,-528268.187500
16802,240005.812500
16803,-192138.015625
16804,263391.906250
16805,-197166.140625
16806,235752.109375
16807,85417.921875
16808,276235.187500
16809,-516736.625000
16810,-320781.156250
16811,-132496.234375
16812,455611.781250
16813,-9232.637695
16814,-430101.500000
16815,-476702.718750
16816,21013.105469
16817,-613971.750000
16818,-269228.500000
16819,236116.046875
16820,-399792.406250
16821,490643.437500
16822,-228211.593750
16823,-138741.531250
16824,224980.359375
16825,263244.531250
16826,36766.625000
16827,-77583.773438
16828,19953.984375
16829,108110.132812
16830,144340.546875
16831,431425.625000
16832,52743.859375
16833,-495058.531250
16834,-541319.687500
16835,-85374.000000
16836,-29556.980469
16837,-17456.953125
16838,515301.468750
16839,-273981.218750
16840,151476.656250
16841,244361.000000
16842,-75822.484375
16843,-377441.281250
16844,-449996.468750
16845,561864.687500
16846,-171395.734375
16847,365185.718750
16848,50083.136719
16849,-56289.816406
16850,-176865.343750
16851,-260906.609375
16852,38344.621094
16853,112278.648438
16854,88619.570312
16855,-331584.781250
16856,-464003.875000
16857,-218798.828125
16858,50275.421875
16859,53421.531250
16860,11778.164062
16861,-524563.062500
16862,-122796.546875
16863,292683.062500
16864,-104079.445312
16865,-86430.554688
16866,-30261.607422
16867,368357.187500
16868,532594.187500
16869,-103086.500000
16870,-499980.437500
16871,177322.625000
16872,12514.730469
16873,-391715.343750
16874,31035.933594
16875,-477541.343750
16876,-67498.171875
16877,404.542603
16878,-257448.625000
16879,167961.656250
16880,-390019.750000
16881,-270650.812500
16882,-123379.546875
16883,-347420.218750
16884,362284.468750
16885,102495.062500
16886,-124488.195312
16887,206739.484375
16888,-23805.636719
16889,299973.625000
16890,198408.203125
16891,11120.979492
16892,-83928.070312
16893,-135525.078125
16894,-398655.437500
16895,-154367.265625
16896,-39325.937500
16897,200313.312500
16898,222801.515625
16899,-165056.640625
16900,-135974.484375
16901,-16073.750977
16902,474647.031250
16903,424658.406250
16904,-14907.220703
16905,193791.093750
16906,-333765.218750
16907,42731.656250
16908,10583.848633
16909,-131665.671875
16910,460815.000000
16911,233473.046875
16912,-46856.339844
16913,-86218.992188
16914,598971.750000
16915,300967.375000
16916,127464.671875
16917,-100062.882812
16918,61284.292969
16919,38702.628906
16920,20226.513672
16921,142595.296875
16922,-301867.656250
16923,-78464.914062
16924,-215085.468750
16925,-96484.835938
16926,140502.250000
16927,122107.828125
16928,-88956.453125
16929,-83895.296875
16930,-10038.784180
16931,253136.078125
16932,443717.968750
16933,27388.878906
16934,120362.234375
16935,-1405.986206
16936,201869.703125
16937,66825.968750
16938,336341.593750
16939,368470.531250
16940,164972.921875
16941,412275.656250
16942,-134812.343750
16943,16742.412109
16944,369277.593750
16945,335408.656250
16946,127661.546875
16947,6781.001953
16948,213737.156250
16949,288906.843750
16950,338104.500000
16951,393081.093750
16952,-533482.125000
16953,-288154.750000
16954,-202709.843750
16955,-45609.703125
16956,332326.906250
16957,233843.093750
16958,368319.750000
16959,228923.828125
16960,14256.828125
16961,-110231.210938
16962,-344693.375000
16963,316212.750000
16964,-428091.281250
16965,-186268.578125
16966,-161693.328125
16967,-183664.156250
16968,161718.906250
16969,-75749.343750
16970,-263505.187500
16971,-319947.531250
16972,156800.609375
16973,-3749.291748
16974,-192469.859375
16975,240196.890625
16976,234564.671875
16977,-377220.375000
16978,559860.687500
16979,-195582.718750
16980,199967.218750
16981,106619.148438
16982,-177411.109375
16983,-105091.687500
16984,153377.562500
16985,48026.554688
16986,512043.187500
16987,-340963.125000
16988,355815.312500
16989,157882.468750
16990,499015.437500
16991,-37528.234375
16992,-9173.808594
16993,-245972.109375
16994,-256260.125000
16995,-535503.187500
16996,-157402.906250
16997,-142909.656250
16998,310546.906250
16999,170727.578125
17000,61265.574219
17001,-140695.156250
17002,110944.875000
17003,-173699.546875
17004,396708.875000
17005,277358.906250
17006,199055.296875
17007,-225553.968750
17008,243806.718750
17009,309797.437500
17010,102253.500000
17011,92412.031250
17012,-274234.531250
17013,192002.578125
17014,-475217.156250
17015,-114658.882812
17016,-17611.605469
17017,280985.062500
17018,-139682.718750
17019,-99991.718750
17020,-45305.832031
17021,-277312.812500
17022,-535531.875000
17023,-182120.828125
17024,-456148.281250
17025,-233355.359375
17026,68953.781250
17027,325464.906250
17028,-127016.343750
17029,20144.505859
17030,-304908.875000
17031,78432.421875
17032,-538600.125000
17033,-7071.460938
17034,-120340.140625
17035,66650.945312
17036,67541.351562
17037,282504.000000
17038,-362153.093750
17039,59538.953125
17040,444094.312500
17041,375113.093750
17042,-463454.562500
17043,-96994.164062
17044,-257738.671875
17045,-596426.375000
17046,-103849.500000
17047,292002.062500
17048,153313.171875
17049,-482429.000000
17050,-221193.703125
17051,274431.250000
17052,-52669.628906
17053,256398.718750
17054,163085.468750
17055,232594.109375
17056,-286261.406250
17057,192234.140625
17058,-177151.453125
17059,337793.250000
17060,271432.937500
17061,141208.687500
17062,-3595.934082
17063,-170270.953125
17064,-151264.515625
17065,416251.906250
17066,-31871.953125
17067,-377434.437500
17068,-424213.281250
17069,-301015.625000
17070,-14992.427734
17071,-96675.210938
17072,166876.656250
17073,-276159.687500
17074,-305944.437500
17075,294436.156250
17076,-155536.687500
17077,-117068.242188
17078,-46735.757812
17079,-228528.140625
17080,-186842.281250
17081,133876.046875
17082,-391631.062500
17083,-369575.875000
17084,-284713.656250
17085,-242304.390625
17086,-509256.125000
17087,321301.187500
17088,135830.625000
17089,-82608.664062
17090,81026.515625
17091,190638.140625
17092,288137.812500
17093,12809.629883
17094,-92572.867188
17095,322756.968750
17096,-589974.000000
17097,-158196.390625
17098,4457.644531
17099,305755.906250
17100,-44743.328125
17101,77013.992188
17102,-203343.437500
17103,5446.132324
17104,48448.175781
17105,201363.031250
17106,6539.334473
17107,259182.265625
17108,248223.968750
17109,-254338.046875
17110,82472.062500
17111,-480056.875000
17112,115264.101562
17113,510272.281250
17114,573602.375000
17115,98900.234375
17116,626051.250000
17117,131835.343750
17118,230130.984375
17119,486714.437500
17120,-207408.859375
17121,441057.000000
17122,615011.312500
17123,-152042.421875
17124,-202421.468750
17125,75570.867188
17126,130143.843750
17127,-189401.562500
17128,230604.328125
17129,259350.125000
17130,213899.984375
17131,-77191.273438
17132,265568.562500
17133,429743.843750
17134,198867.531250
17135,-171027.484375
17136,50929.453125
17137,-321074.218750
17138,-121523.835938
17139,95300.226562
17140,-168890.875000
17141,436704.125000
17142,-88934.351562
17143,113883.062500
17144,-488257.218750
17145,-334343.312500
17146,-68968.109375
17147,476329.750000
17148,113553.078125
17149,20265.708984
17150,-76490.750000
17151,436392.937500
17152,-353134.562500
17153,-12548.996094
17154,-151418.843750
17155,-64945.109375
17156,2396.960205
17157,99443.562500
17158,-7134.580566
17159,483387.156250
17160,460565.625000
17161,365981.437500
17162,204014.812500
17163,-368177.468750
17164,246340.750000
17165,335452.812500
17166,-284556.875000
17167,43840.085938
17168,152314.906250
17169,26207.082031
17170,59559.113281
17171,112798.375000
17172,133998.015625
17173,64629.933594
17174,-204817.328125
17175,116326.757812
17176,-204188.218750
17177,-52755.796875
17178,-357596.468750
17179,-353495.281250
17180,178541.421875
17181,6260.244141
17182,-578281.812500
17183,-24062.449219
17184,183.105209
17185,-569621.062500
17186,-447808.687500
17187,-169087.734375
17188,148854.765625
17189,-114155.117188
17190,196762.968750
17191,-8586.848633
17192,272282.687500
17193,261530.218750
17194,256820.890625
17195,-40740.410156
17196,-365404.125000
17197,-544451.500000
17198,234158.671875
17199,123421.421875
17200,342529.656250
17201,-222047.906250
17202,58076.417969
17203,35525.031250
17204,95394.343750
17205,-503437.625000
17206,156137.765625
17207,193264.578125
17208,178313.406250
17209,-211066.390625
17210,-354578.687500
17211,442564.031250
17212,316467.937500
17213,-508986.593750
17214,285134.750000
17215,-478291.812500
17216,-104597.859375
17217,338549.906250
17218,203355.453125
17219,-424901.093750
17220,189032.359375
17221,-31498.085938
17222,134160.796875
17223,-43046.136719
17224,-134091.515625
17225,15003.235352
17226,66956.312500
17227,126943.062500
17228,197712.109375
17229,119724.929688
17230,-301746.437500
17231,237972.984375
17232,36341.835938
17233,-398710.312500
17234,-639586.750000
17235,-361251.406250
17236,41689.574219
17237,190918.343750
17238,47093.164062
17239,-368286.375000
17240,-134275.281250
17241,314849.781250
17242,-20732.980469
17243,-185067.609375
17244,-30730.630859
17245,-206672.937500
17246,-529928.500000
17247,-422858.562500
17248,-284625.718750
17249,363651.500000
17250,346243.718750
17251,-97814.523438
17252,-565926.375000
17253,183852.734375
17254,-74498.500000
17255,41947.871094
17256,129664.023438
17257,-230410.484375
17258,-61468.621094
17259,68043.976562
17260,-214875.453125
17261,46172.644531
17262,-8641.776367
17263,-129575.148438
17264,-68752.250000
17265,54290.554688
17266,107688.234375
17267,-98003.851562
17268,-427997.781250
17269,-263749.500000
17270,-77662.867188
17271,-248585.937500
17272,-573957.625000
17273,-48454.492188
17274,-26563.802734
17275,-50421.156250
17276,-89587.210938
17277,274253.125000
17278,-173860.671875
17279,-60568.539062
17280,-180481.109375
17281,-255442.093750
17282,-230759.031250
17283,-459106.000000
17284,-197684.890625
17285,-257166.109375
17286,-376251.906250
17287,-155983.031250
17288,-88332.968750
17289,222360.781250
17290,190660.828125
17291,276031.968750
17292,112689.773438
17293,222105.234375
17294,-347362.000000
17295,-251671.437500
17296,-8461.336914
17297,365176.218750
17298,-193883.531250
17299,-119632.210938
17300,-400958.375000
17301,-435360.750000
17302,101004.640625
17303,-192798.062500
17304,-57297.136719
17305,-260175.453125
17306,216291.687500
17307,-302430.000000
17308,210441.078125
17309,210556.031250
17310,254678.109375
17311,363105.781250
17312,-152263.109375
17313,6787.463379
17314,227478.453125
17315,436765.031250
17316,509057.687500
17317,-285467.750000
17318,-115149.132812
17319,287905.031250
17320,-21890.376953
17321,107912.101562
17322,409410.156250
17323,-83632.093750
17324,220204.828125
17325,-388303.218750
17326,536943.500000
17327,-15648.680664
17328,219985.640625
17329,-210755.031250
17330,-169155.890625
17331,-101423.648438
17332,309488.187500
17333,-215476.812500
17334,283319.562500
17335,359708.937500
17336,-63410.210938
17337,29389.132812
17338,-37451.207031
17339,509586.281250
17340,253869.343750
17341,224204.453125
17342,244272.390625
17343,-88314.539062
17344,71405.929688
17345,9658.299805
17346,170872.734375
17347,629418.312500
17348,130146.335938
17349,-127921.187500
17350,59948.867188
17351,254554.687500
17352,-172482.781250
17353,61530.265625
17354,-471964.312500
17355,-517605.906250
17356,-117583.070312
17357,-266735.906250
17358,-162020.718750
17359,-56891.375000
17360,-109806.773438
17361,106220.031250
17362,277455.093750
17363,257229.218750
17364,607164.687500
17365,501536.250000
17366,120109.062500
17367,-4489.694824
17368,-149585.265625
17369,520852.875000
17370,-180757.953125
17371,-85453.960938
17372,69987.546875
17373,228423.921875
17374,-49649.171875
17375,310405.906250
17376,165538.750000
17377,-41591.835938
17378,-11181.879883
17379,91915.789062
17380,-137447.734375
17381,20320.744141
17382,163915.890625
17383,-5881.421875
17384,234535.625000
17385,182437.593750
17386,-228410.218750
17387,88927.757812
17388,66151.039062
17389,290892.625000
17390,23222.589844
17391,-273478.593750
17392,310487.062500
17393,539688.187500
17394,-67580.789062
17395,613947.562500
17396,61523.671875
17397,-135990.484375
17398,639772.062500
17399,-66143.632812
17400,-504283.250000
17401,-390702.656250
17402,-274088.750000
17403,54424.687500
17404,-232242.109375
17405,247858.406250
17406,264839.562500
17407,-2373.347168
17408,427408.843750
17409,57583.093750
17410,-494852.250000
17411,-517741.593750
17412,-394289.750000
17413,-29021.964844
17414,-433316.062500
17415,469501.375000
17416,69923.843750
17417,490204.750000
17418,134614.984375
17419,313961.875000
17420,-63493.480469
17421,251689.484375
17422,346682.687500
17423,104308.132812
17424,176977.578125
17425,-277067.812500
17426,-398958.906250
17427,-601607.000000
17428,-378888.656250
17429,22030.556641
17430,-393399.125000
