Peak Performance (Mega AutoCors Per Second)
42119.086257
Shift,Sum
7130,39403.554688
7131,39793.546875
7132,36305.871094
7133,55314.917969
7134,51792.359375
7135,45568.441406
7136,45437.261719
7137,43249.406250
7138,46833.511719
7139,41195.316406
7140,33397.949219
7141,16130.775391
7142,37134.347656
7143,24368.423828
7144,30794.287109
7145,31458.083984
7146,30273.154297
7147,25324.316406
7148,34876.035156
7149,29351.009766
7150,19362.736328
7151,29447.580078
7152,30154.011719
7153,19689.267578
7154,19586.361328
7155,20457.634766
7156,29228.609375
7157,13079.350586
7158,10067.841797
7159,17900.072266
7160,9051.207031
7161,20734.423828
7162,26553.630859
7163,19551.919922
7164,17063.337891
7165,11942.689453
7166,11101.790039
7167,2695.506348
7168,10284.670898
7169,5031.430664
7170,-1557.063110
7171,9390.597656
7172,-672.103027
7173,10059.489258
7174,-12612.914062
7175,-8408.036133
7176,-14121.264648
7177,-9222.856445
7178,-5957.680664
7179,-5109.754395
7180,-21803.099609
7181,-19773.332031
7182,-25877.046875
7183,-15110.439453
7184,-27667.130859
7185,-29871.988281
7186,-16791.056641
7187,-13875.572266
7188,-21187.769531
7189,-19069.007812
7190,-28242.898438
7191,-36235.277344
7192,-15782.089844
7193,-30567.060547
7194,-27290.111328
7195,-30100.076172
7196,-22718.207031
7197,-28475.427734
7198,-31485.513672
7199,-27942.259766
7200,-38650.195312
7201,-27040.517578
7202,-36606.167969
7203,-41688.968750
7204,-38121.167969
7205,-46727.750000
7206,-36750.761719
7207,-36805.214844
7208,-38351.312500
7209,-41445.675781
7210,-37001.804688
7211,-46319.500000
7212,-50451.218750
7213,-45312.746094
7214,-61962.574219
7215,-37957.675781
7216,-37399.144531
7217,-53863.019531
7218,-56654.152344
7219,-50916.554688
7220,-51448.621094
7221,-33792.996094
7222,-41824.007812
7223,-48973.417969
7224,-50608.863281
7225,-45543.335938
7226,-49207.992188
7227,-48770.804688
7228,-46888.285156
7229,-46699.773438
7230,-52568.031250
7231,-48166.542969
7232,-53520.503906
7233,-40631.636719
7234,-39490.273438
7235,-45597.847656
7236,-48523.355469
7237,-41909.722656
7238,-39112.269531
7239,-33559.335938
7240,-53610.585938
7241,-41574.207031
7242,-44423.445312
7243,-38464.863281
7244,-41453.179688
7245,-44599.105469
7246,-48081.421875
7247,-42772.378906
7248,-36435.878906
7249,-39813.367188
7250,-39107.910156
7251,-29681.472656
7252,-35104.828125
7253,-26645.593750
7254,-37489.144531
7255,-30523.507812
7256,-26942.222656
7257,-18148.005859
7258,-21893.089844
7259,-19013.558594
7260,-21166.205078
7261,-23862.623047
7262,-26417.712891
7263,-23782.480469
7264,-12757.657227
7265,-25763.986328
7266,-23490.896484
7267,-23968.128906
7268,-6097.782227
7269,-10275.139648
7270,-6004.956055
7271,-21043.751953
7272,-9599.636719
7273,-5146.017090
7274,-15502.977539
7275,-14219.231445
7276,246.473343
7277,-6647.895508
7278,4879.450684
7279,-4897.149414
7280,-5866.006348
7281,475.309906
7282,-5526.620605
7283,7928.460449
7284,-516.242249
7285,13939.916992
7286,19013.552734
7287,11906.100586
7288,1072.866211
7289,10346.778320
7290,23993.167969
7291,12968.522461
7292,32024.119141
7293,20147.722656
7294,19037.222656
7295,21331.148438
7296,27619.048828
7297,24874.146484
7298,33430.277344
7299,19605.031250
7300,23692.251953
7301,13066.159180
7302,33791.449219
7303,27288.357422
7304,39730.507812
7305,36765.562500
7306,34443.261719
7307,31611.287109
7308,34334.039062
7309,26916.976562
7310,36581.031250
7311,37497.207031
7312,33173.183594
7313,36127.003906
7314,43919.621094
7315,53238.464844
7316,40679.335938
7317,45327.082031
7318,42595.652344
7319,38740.882812
7320,35215.089844
7321,43057.210938
7322,53922.800781
7323,33328.710938
7324,44045.851562
7325,47867.511719
7326,54956.835938
7327,49356.476562
7328,40246.160156
7329,48779.136719
7330,45741.031250
7331,55736.195312
7332,45078.304688
7333,57354.019531
7334,41487.851562
7335,34023.347656
7336,51180.058594
7337,48568.351562
7338,35707.527344
7339,53520.535156
7340,50830.222656
7341,29139.603516
7342,42408.355469
7343,37979.328125
7344,47176.917969
7345,46971.050781
7346,45917.042969
7347,34484.960938
7348,42254.941406
7349,35219.816406
7350,52413.558594
7351,42708.015625
7352,42170.371094
7353,31830.501953
7354,31602.632812
7355,37751.667969
7356,45060.898438
7357,34327.183594
7358,31517.433594
7359,31391.246094
7360,36259.089844
7361,32832.476562
7362,24367.707031
7363,24057.867188
7364,31119.560547
7365,29300.927734
7366,19988.593750
7367,33526.910156
7368,28130.480469
7369,18097.175781
7370,13051.906250
7371,26403.679688
7372,11378.623047
7373,14402.982422
7374,15762.622070
7375,22761.525391
7376,7623.107910
7377,6202.082520
7378,18933.460938
7379,9181.509766
7380,11135.418945
7381,476.122070
7382,5833.210938
7383,4602.329102
7384,14365.863281
7385,-5988.517578
7386,-5236.655273
7387,-604.475586
7388,-6172.499023
7389,1032.129639
7390,-988.572754
7391,-18295.669922
7392,-3458.778564
7393,-16419.144531
7394,-1982.053589
7395,-17260.574219
7396,-8130.043457
7397,-16674.472656
7398,-7635.878906
7399,-24259.142578
7400,-25775.470703
7401,-14543.117188
7402,-26455.792969
7403,-14849.054688
7404,-21637.126953
7405,-26011.187500
7406,-24519.294922
7407,-25185.333984
7408,-31843.044922
7409,-20978.611328
7410,-31920.560547
7411,-40292.175781
7412,-25144.576172
7413,-42619.121094
7414,-57607.015625
7415,-26050.109375
7416,-26329.400391
7417,-39053.675781
7418,-37894.828125
7419,-45972.675781
7420,-34981.050781
7421,-48602.937500
7422,-33511.269531
7423,-38572.156250
7424,-40352.925781
7425,-36833.058594
7426,-42471.339844
7427,-44903.917969
7428,-42333.054688
7429,-38704.015625
7430,-54436.847656
7431,-38528.402344
7432,-47783.582031
7433,-44741.226562
7434,-45143.839844
7435,-42655.210938
7436,-46922.730469
7437,-40614.750000
7438,-39465.718750
7439,-44288.589844
7440,-42541.593750
7441,-53334.671875
7442,-38662.707031
7443,-47238.566406
7444,-47872.433594
7445,-57080.535156
7446,-43959.339844
7447,-46879.285156
7448,-51461.324219
7449,-48431.335938
7450,-46910.207031
7451,-47251.628906
7452,-40742.351562
7453,-50919.808594
7454,-36136.117188
7455,-29634.605469
7456,-47506.039062
7457,-45609.550781
7458,-45464.410156
7459,-39237.253906
7460,-47919.390625
7461,-42057.933594
7462,-31629.867188
7463,-26524.447266
7464,-37457.789062
7465,-25925.148438
7466,-31496.998047
7467,-33959.769531
7468,-41698.855469
7469,-40107.480469
7470,-34344.214844
7471,-31047.111328
7472,-33413.234375
7473,-33925.984375
7474,-33082.179688
7475,-32404.119141
7476,-23625.025391
7477,-18989.914062
7478,-31199.781250
7479,-21597.818359
7480,-14823.013672
7481,-17008.283203
7482,-7848.437500
7483,-14944.852539
7484,-9368.230469
7485,-11707.994141
7486,-17362.705078
7487,-13051.949219
7488,-737.991211
7489,-6501.880371
7490,-8673.250000
7491,-13075.751953
7492,574.536072
7493,-2454.963867
7494,-4351.498535
7495,-6101.965820
7496,-1056.089966
7497,16266.739258
7498,5392.534668
7499,11927.856445
7500,5503.680664
7501,6492.750000
7502,11897.441406
7503,14851.372070
7504,7652.331543
7505,15979.694336
7506,16877.667969
7507,13099.592773
7508,24336.673828
7509,12975.117188
7510,19899.845703
7511,19805.640625
7512,22348.968750
7513,20222.861328
7514,12342.917969
7515,27482.541016
7516,17241.757812
7517,37105.035156
7518,36824.804688
7519,17382.376953
7520,31146.775391
7521,42184.597656
7522,37065.378906
7523,34031.792969
7524,42251.453125
7525,37653.703125
7526,32858.636719
7527,50693.164062
7528,36671.109375
7529,32379.496094
7530,36601.347656
7531,36420.402344
7532,46756.542969
7533,38051.042969
7534,46272.132812
7535,39899.449219
7536,49267.261719
7537,38649.265625
7538,41091.582031
7539,46440.476562
7540,59448.066406
7541,43220.175781
7542,40442.929688
7543,41748.812500
7544,52212.187500
7545,50827.343750
7546,26155.505859
7547,40065.546875
7548,36051.332031
7549,54200.808594
7550,41357.414062
7551,51284.589844
7552,42028.250000
7553,45475.531250
7554,54729.609375
7555,37970.230469
7556,54495.535156
7557,43522.394531
7558,49070.371094
7559,42352.320312
7560,43552.078125
7561,44984.132812
7562,37606.246094
7563,52413.089844
7564,29002.650391
7565,38742.128906
7566,44751.605469
7567,35920.640625
7568,42347.792969
7569,38579.941406
7570,30909.501953
7571,32463.535156
7572,33581.289062
7573,42981.285156
7574,47773.886719
7575,35319.050781
7576,28735.322266
7577,42950.234375
7578,36121.640625
7579,24810.617188
7580,33819.882812
7581,19769.599609
7582,24335.996094
7583,19017.052734
7584,19333.068359
7585,35702.730469
7586,24996.279297
7587,15690.098633
7588,18856.660156
7589,20079.316406
7590,13778.121094
7591,20076.287109
7592,13649.766602
7593,11418.654297
7594,6428.623047
7595,14962.543945
7596,6686.069336
7597,22968.673828
7598,10343.041992
7599,-3740.461182
7600,-3141.414307
7601,-668.225891
7602,9504.293945
7603,3685.580811
7604,-3453.578125
7605,-10728.187500
7606,-8688.217773
7607,-9007.120117
7608,-1303.165649
7609,-2231.500488
7610,-10726.418945
7611,-9499.848633
7612,-10102.452148
7613,-18006.937500
7614,-21423.527344
7615,-20297.976562
7616,-25993.978516
7617,-23860.958984
7618,-14958.941406
7619,-23279.810547
7620,-25036.732422
7621,-16946.449219
7622,-24111.615234
7623,-35534.039062
7624,-27579.353516
7625,-21007.515625
7626,-35535.343750
7627,-28997.593750
7628,-36302.656250
7629,-43259.929688
7630,-37794.039062
7631,-44641.554688
7632,-36613.164062
7633,-32794.335938
7634,-38436.222656
7635,-37386.859375
7636,-33845.804688
7637,-44937.027344
7638,-33225.160156
7639,-46114.960938
7640,-45422.375000
7641,-57965.640625
7642,-47425.246094
7643,-52037.335938
7644,-51197.347656
7645,-40607.933594
7646,-53054.761719
7647,-44162.914062
7648,-37003.363281
7649,-45421.843750
7650,-45657.417969
7651,-51086.421875
7652,-47534.628906
7653,-50641.730469
7654,-44195.484375
7655,-49897.718750
7656,-43871.316406
7657,-58289.238281
7658,-52523.718750
7659,-44396.347656
7660,-53961.246094
7661,-46536.992188
7662,-44251.093750
7663,-48687.683594
7664,-42791.398438
7665,-45617.890625
7666,-45365.679688
7667,-48959.824219
7668,-47502.949219
7669,-46987.445312
7670,-43227.582031
7671,-51306.421875
7672,-38852.367188
7673,-38027.054688
7674,-39352.484375
7675,-26862.009766
7676,-37878.527344
7677,-34762.187500
7678,-24983.187500
7679,-25592.966797
7680,-40692.664062
7681,-32797.351562
7682,-36312.871094
7683,-20624.341797
7684,-29408.732422
7685,-30489.910156
7686,-34484.128906
7687,-28618.474609
7688,-15356.142578
7689,-19671.435547
7690,-24271.054688
7691,-27950.890625
7692,-29187.091797
7693,-17845.269531
7694,-19783.718750
7695,-18496.402344
7696,-8579.371094
7697,-14199.102539
7698,-4575.482910
7699,-10726.224609
7700,-14275.547852
7701,-5042.508301
7702,-18447.117188
7703,-11237.853516
7704,-7683.288086
7705,-9794.921875
7706,-643.059387
7707,-10864.183594
7708,-1087.372559
7709,2695.201172
7710,1203.661255
7711,-2372.256836
7712,7727.725098
7713,7419.937500
7714,-3262.798340
7715,5223.169922
7716,5538.350098
7717,9680.484375
7718,1087.221680
7719,12854.852539
7720,8794.423828
7721,4008.186768
7722,22001.181641
7723,18175.328125
7724,12095.535156
7725,20081.330078
7726,27200.333984
7727,20046.191406
7728,30169.373047
7729,24865.070312
7730,23774.156250
7731,25556.601562
7732,33793.562500
7733,24881.464844
7734,32730.781250
7735,31168.427734
7736,23707.750000
7737,26561.427734
7738,36194.085938
7739,36818.972656
7740,36440.613281
7741,40543.964844
7742,32625.693359
7743,45341.714844
7744,39484.335938
7745,31357.410156
7746,40136.191406
7747,34932.175781
7748,37537.925781
7749,45881.695312
7750,45751.933594
7751,37372.136719
7752,28923.605469
7753,48655.472656
7754,46304.789062
7755,39888.878906
7756,43575.535156
7757,45190.371094
7758,56656.093750
7759,34440.832031
7760,37921.648438
7761,35532.328125
7762,41925.613281
7763,44829.320312
7764,51969.250000
7765,47045.472656
7766,43151.253906
7767,40606.367188
7768,42154.855469
7769,45260.152344
7770,44420.300781
7771,33377.230469
7772,51623.207031
7773,35563.046875
7774,38429.093750
7775,33467.152344
7776,40519.468750
7777,42539.632812
7778,48357.027344
7779,55804.769531
7780,46503.605469
7781,36687.765625
7782,46162.886719
7783,32788.707031
7784,32713.896484
7785,35150.023438
7786,28928.130859
7787,41591.394531
7788,38508.558594
7789,25921.869141
7790,40991.007812
7791,35038.636719
7792,31720.347656
7793,34350.453125
7794,34376.425781
7795,30322.464844
7796,27009.242188
7797,15786.471680
7798,22310.070312
7799,24065.625000
7800,23823.353516
7801,17815.900391
7802,16899.431641
7803,28902.892578
7804,23340.830078
7805,19644.583984
7806,23270.529297
7807,20198.005859
7808,11205.729492
7809,13786.813477
7810,4341.803223
7811,10696.032227
7812,14597.066406
7813,-627.139343
7814,4176.114746
7815,4357.897949
7816,4963.941895
7817,1638.453491
7818,-5.250559
7819,-2801.232178
7820,7293.598145
7821,-2161.704102
7822,5561.353516
7823,-8152.034668
7824,-7153.987305
7825,-9115.091797
7826,-9107.965820
7827,-11639.914062
7828,-5310.194336
7829,-7451.925781
7830,-14348.760742
7831,-8351.586914
7832,-14437.856445
7833,-23829.158203
7834,-23138.302734
7835,-18642.062500
7836,-20921.998047
7837,-24498.740234
7838,-34288.687500
7839,-26711.662109
7840,-31430.273438
7841,-21674.501953
7842,-32885.550781
7843,-38146.703125
7844,-30102.798828
7845,-44035.300781
7846,-40006.859375
7847,-24370.113281
7848,-39128.183594
7849,-28897.357422
7850,-43870.085938
7851,-39001.371094
7852,-37964.406250
7853,-33329.671875
7854,-56304.011719
7855,-37836.828125
7856,-32563.593750
7857,-40132.066406
7858,-49229.578125
7859,-53716.761719
7860,-48452.683594
7861,-37579.554688
7862,-45945.496094
7863,-47968.187500
7864,-53673.574219
7865,-43361.699219
7866,-36244.339844
7867,-45020.433594
7868,-45565.671875
7869,-38951.425781
7870,-44010.835938
7871,-47790.718750
7872,-52280.453125
7873,-42428.953125
7874,-35114.582031
7875,-48955.898438
7876,-33912.468750
7877,-43110.214844
7878,-47921.113281
7879,-52025.222656
7880,-54321.085938
7881,-38541.371094
7882,-47009.519531
7883,-44260.175781
7884,-44629.625000
7885,-39439.207031
7886,-48167.386719
7887,-46319.187500
7888,-43160.675781
7889,-47828.054688
7890,-37814.511719
7891,-45052.902344
7892,-34951.343750
7893,-34730.066406
7894,-42811.656250
7895,-30993.644531
7896,-41910.093750
7897,-33022.898438
7898,-31817.052734
7899,-39507.589844
7900,-34113.707031
7901,-25479.712891
7902,-23470.869141
7903,-36667.757812
7904,-27852.279297
7905,-27750.857422
7906,-14791.947266
7907,-12776.872070
7908,-22845.097656
7909,-22394.554688
7910,-28386.941406
7911,-22579.482422
7912,-14110.602539
7913,-10213.346680
7914,-20089.181641
7915,-16046.200195
7916,-16068.156250
7917,-7849.546387
7918,-12573.740234
7919,-15781.162109
7920,135.205185
7921,-5628.103027
7922,3800.579346
7923,3039.647949
7924,7412.316406
7925,-1283.507446
7926,3056.147705
7927,7393.977051
7928,12914.346680
7929,6022.122070
7930,4323.020508
7931,11606.793945
7932,-2961.057373
7933,4522.883789
7934,9358.346680
7935,5543.798828
7936,16338.221680
7937,15362.991211
7938,11659.551758
7939,11603.746094
7940,24608.552734
7941,25625.533203
7942,27724.326172
7943,17785.560547
7944,19643.701172
7945,29178.572266
7946,37858.589844
7947,29589.216797
7948,26836.875000
7949,29155.695312
7950,17906.908203
7951,36955.832031
7952,14629.541016
7953,27048.037109
7954,39031.144531
7955,32609.517578
7956,42095.128906
7957,37170.253906
7958,28261.265625
7959,47754.742188
7960,32922.832031
7961,36514.164062
7962,40836.929688
7963,36301.875000
7964,35351.964844
7965,49762.023438
7966,43730.929688
7967,34256.304688
7968,27983.587891
7969,42206.644531
7970,49653.761719
7971,54423.933594
7972,44063.187500
7973,43450.597656
7974,50816.488281
7975,46003.214844
7976,55088.636719
7977,47196.500000
7978,36382.734375
7979,36064.738281
7980,43189.132812
7981,54858.773438
7982,38582.273438
7983,43716.777344
7984,54384.750000
7985,43664.789062
7986,46142.972656
7987,36511.074219
7988,40829.664062
7989,38388.742188
7990,39534.457031
7991,59861.453125
7992,39104.500000
7993,44445.191406
7994,42965.417969
7995,37946.406250
7996,33491.976562
7997,37395.925781
7998,34421.523438
7999,39562.425781
8000,30356.255859
8001,34943.117188
8002,25881.474609
8003,43883.523438
8004,28171.980469
8005,30879.531250
8006,27989.750000
8007,25313.117188
8008,24811.882812
8009,35257.000000
8010,22721.080078
8011,26142.902344
8012,16580.962891
8013,19921.769531
8014,27778.957031
8015,20904.224609
8016,20149.431641
8017,28169.259766
8018,24344.117188
8019,15298.399414
8020,15386.057617
8021,12100.256836
8022,22063.605469
8023,13983.404297
8024,7299.553223
8025,8635.175781
8026,6502.942383
8027,14254.616211
8028,5480.359863
8029,8119.265625
8030,7751.796387
8031,1531.601929
8032,1057.756104
8033,-6183.564453
8034,-1489.552856
8035,-1668.289917
8036,-9979.112305
8037,-11959.864258
8038,-2287.374023
8039,-2287.441650
8040,-24300.292969
8041,-3276.205566
8042,-19374.880859
8043,-8650.957031
8044,-3964.761963
8045,-14396.318359
8046,-13734.440430
8047,-14698.759766
8048,-22802.498047
8049,-26713.138672
8050,-19692.695312
8051,-27063.185547
8052,-22997.869141
8053,-22706.386719
8054,-11173.992188
8055,-20056.656250
8056,-30785.349609
8057,-31560.359375
8058,-33865.781250
8059,-28848.142578
8060,-32342.330078
8061,-22457.988281
8062,-30346.302734
8063,-23876.035156
8064,-27261.552734
8065,-41029.074219
8066,-34527.660156
8067,-42938.109375
8068,-36380.828125
8069,-39621.609375
8070,-51859.402344
8071,-32500.888672
8072,-45497.742188
8073,-45383.542969
8074,-34046.828125
8075,-37529.300781
8076,-26299.546875
8077,-40396.511719
8078,-40651.261719
8079,-37641.335938
8080,-56947.636719
8081,-46825.585938
8082,-55617.464844
8083,-56154.343750
8084,-49544.175781
8085,-43759.011719
8086,-41648.781250
8087,-53080.968750
8088,-46041.625000
8089,-36550.839844
8090,-45622.781250
8091,-38207.324219
8092,-41587.304688
8093,-42944.429688
8094,-39803.281250
8095,-43944.230469
8096,-41609.503906
8097,-39501.343750
8098,-32389.335938
8099,-49608.750000
8100,-41178.488281
8101,-32780.511719
8102,-36621.230469
8103,-43738.984375
8104,-35792.632812
8105,-40236.773438
8106,-37784.246094
8107,-44893.863281
8108,-37703.832031
8109,-42339.109375
8110,-47008.402344
8111,-37970.300781
8112,-43102.332031
8113,-27578.966797
8114,-37064.718750
8115,-24014.863281
8116,-28480.978516
8117,-38867.304688
8118,-17569.019531
8119,-33841.363281
8120,-25206.113281
8121,-23813.777344
8122,-21038.675781
8123,-24754.693359
8124,-7675.812012
8125,-25485.013672
8126,-19334.337891
8127,-35066.484375
8128,-12197.163086
8129,-13111.994141
8130,-11559.658203
8131,-24776.058594
8132,-9159.935547
8133,-10281.798828
8134,-5637.155273
8135,-14847.409180
8136,1341.843384
8137,-9361.799805
8138,-4740.508789
8139,2995.550537
8140,-3969.687988
8141,4355.491699
8142,5739.395996
8143,3235.951416
8144,6162.708984
8145,15427.545898
8146,3373.820312
8147,13031.746094
8148,11435.855469
8149,14820.880859
8150,10004.938477
8151,10749.733398
8152,6844.467773
8153,18193.638672
8154,19002.636719
8155,15602.039062
8156,4658.041504
8157,17539.628906
8158,18229.908203
8159,19234.533203
8160,16254.426758
8161,24768.248047
8162,22430.753906
8163,19300.312500
8164,33682.996094
8165,30661.076172
8166,44575.933594
8167,34210.117188
8168,31359.250000
8169,30674.642578
8170,34973.410156
8171,40487.441406
8172,35402.589844
8173,40820.136719
8174,46011.750000
8175,28524.894531
8176,48058.210938
8177,33645.324219
8178,39169.847656
8179,50323.164062
8180,42262.367188
8181,33312.953125
8182,41394.523438
8183,50874.488281
8184,51387.031250
8185,46063.734375
8186,41161.031250
8187,34705.796875
8188,48024.148438
8189,52602.496094
8190,48485.796875
8191,49470.199219
8192,50258.820312
8193,39064.218750
8194,42800.988281
8195,55822.742188
8196,49639.199219
8197,41706.476562
8198,40286.328125
8199,51523.488281
8200,43712.468750
8201,47064.441406
8202,47193.500000
8203,48316.792969
8204,34766.242188
8205,50763.765625
8206,39809.527344
8207,40187.980469
8208,32743.410156
8209,45026.722656
8210,40082.859375
8211,38168.937500
8212,45726.781250
8213,41959.312500
8214,34710.527344
8215,32963.964844
8216,33359.101562
8217,37319.484375
8218,49957.582031
8219,36620.351562
8220,37308.785156
8221,39425.472656
8222,34031.726562
8223,30348.046875
8224,34461.570312
8225,30863.728516
8226,29166.429688
8227,30503.251953
8228,24136.484375
8229,16274.018555
8230,28929.164062
8231,15176.375000
8232,19866.785156
8233,15255.394531
8234,16500.507812
8235,20255.343750
8236,26387.232422
8237,13502.020508
8238,3438.192627
8239,6390.277344
8240,21022.099609
8241,8382.239258
8242,9588.683594
8243,57.731136
8244,14179.484375
8245,-495.765991
8246,10941.321289
8247,4582.414551
8248,1189.450806
8249,-4856.230469
8250,-7590.326172
8251,26.933453
8252,-2189.324463
8253,-15634.362305
8254,-9873.238281
8255,-15547.020508
8256,-8889.531250
8257,5630.665527
8258,-5273.139160
8259,-13350.129883
8260,-19821.541016
8261,-23296.833984
8262,-15937.268555
8263,-20184.796875
8264,-20494.541016
8265,-14755.746094
8266,-19396.943359
8267,-11233.372070
8268,-19876.031250
8269,-32982.882812
8270,-19465.646484
8271,-21123.320312
8272,-29379.271484
8273,-26134.250000
8274,-35956.503906
8275,-35692.683594
8276,-28188.003906
8277,-36812.066406
8278,-38362.726562
8279,-44097.332031
8280,-39031.296875
8281,-31899.390625
8282,-34490.062500
8283,-38096.289062
8284,-36542.312500
8285,-42677.800781
8286,-46278.636719
8287,-43484.156250
8288,-34456.464844
8289,-40501.425781
8290,-36669.585938
8291,-48340.312500
8292,-41987.070312
8293,-45451.492188
8294,-40272.863281
8295,-34602.148438
8296,-40324.824219
8297,-48314.609375
8298,-46526.546875
8299,-37979.265625
8300,-51183.074219
8301,-41776.863281
8302,-58133.753906
8303,-39528.535156
8304,-44464.992188
8305,-36855.593750
8306,-49131.914062
8307,-53344.101562
8308,-47852.261719
8309,-44628.781250
8310,-48201.339844
8311,-33518.152344
8312,-46814.640625
8313,-40577.347656
8314,-42154.988281
8315,-43080.906250
8316,-44301.515625
8317,-36628.261719
8318,-40592.777344
8319,-49176.570312
8320,-48070.734375
8321,-38364.871094
8322,-43536.820312
8323,-38126.386719
8324,-41836.890625
8325,-28812.871094
8326,-39354.140625
8327,-37928.406250
8328,-45430.496094
8329,-33335.839844
8330,-37116.027344
8331,-37907.246094
8332,-29075.546875
8333,-30562.414062
8334,-30752.462891
8335,-15048.513672
8336,-29220.105469
8337,-32288.429688
8338,-25040.892578
8339,-23578.320312
8340,-26949.691406
8341,-17815.726562
8342,-17293.927734
8343,-23256.488281
8344,-15122.893555
8345,-22019.675781
8346,-13814.400391
8347,-9767.859375
8348,-7295.606934
8349,-9821.258789
8350,-1931.630737
8351,-9830.568359
8352,-1644.971069
8353,-10913.871094
8354,-14649.533203
8355,10692.620117
8356,-6695.044434
8357,8511.171875
8358,5900.901855
8359,9460.360352
8360,8385.809570
8361,6275.388672
8362,1360.002319
8363,11555.174805
8364,2149.083496
8365,15475.475586
8366,11747.074219
8367,7819.014648
8368,21625.697266
8369,5092.566895
8370,10855.511719
8371,11337.828125
8372,16114.434570
8373,21281.640625
8374,31882.523438
8375,26050.298828
8376,12946.961914
8377,25479.742188
8378,15909.583984
8379,26397.455078
8380,26494.275391
8381,21796.564453
8382,28136.742188
8383,27498.080078
8384,37491.824219
8385,33560.347656
8386,32891.273438
8387,32116.529297
8388,28492.513672
8389,35623.253906
8390,35675.640625
8391,39525.464844
8392,32126.775391
8393,42442.503906
8394,30769.095703
8395,40718.941406
8396,37395.824219
8397,41677.835938
8398,38707.316406
8399,41144.832031
8400,44630.031250
8401,50474.226562
8402,52191.570312
8403,44833.531250
8404,53620.980469
8405,34243.484375
8406,36340.429688
8407,48924.199219
8408,37668.234375
8409,51506.375000
8410,38407.890625
8411,36216.347656
8412,46061.273438
8413,45126.031250
8414,53666.527344
8415,43589.050781
8416,37141.988281
8417,42830.851562
8418,50065.156250
8419,42901.679688
8420,37400.003906
8421,38888.238281
8422,39816.527344
8423,45082.089844
8424,45790.519531
8425,31905.283203
8426,39399.941406
8427,48796.250000
8428,40428.378906
8429,39613.929688
8430,41841.593750
8431,37993.136719
8432,34195.828125
8433,38213.796875
8434,42678.812500
8435,37033.546875
8436,37066.847656
8437,41381.718750
8438,30825.490234
8439,28051.884766
8440,32947.898438
8441,30248.662109
8442,30517.671875
8443,23954.816406
8444,28635.882812
8445,24247.902344
8446,31689.775391
8447,26651.441406
8448,18019.736328
8449,22513.396484
8450,31717.638672
8451,3645.353027
8452,22067.484375
8453,19174.773438
8454,17854.433594
8455,9471.551758
8456,13766.265625
8457,11949.466797
8458,22898.066406
8459,7440.755859
8460,8948.336914
8461,7824.342773
8462,715.638000
8463,553.324524
8464,-1095.542847
8465,-6981.669922
8466,3391.912354
8467,-8357.638672
8468,-10602.283203
8469,1338.405396
8470,-10967.997070
8471,-4992.100586
8472,-6078.287598
8473,-23777.359375
8474,-15724.188477
8475,-29495.054688
8476,-12543.399414
8477,-17979.279297
8478,-22080.656250
8479,-19498.445312
8480,-23199.744141
8481,-19316.302734
8482,-15558.091797
8483,-21058.910156
8484,-29537.757812
8485,-13403.980469
8486,-19961.712891
8487,-29377.130859
8488,-23197.638672
8489,-29418.652344
8490,-28535.255859
8491,-30080.130859
8492,-46773.953125
8493,-35336.871094
8494,-34638.679688
8495,-28721.705078
8496,-25344.853516
8497,-33795.941406
8498,-42501.753906
8499,-48542.453125
8500,-39412.542969
8501,-47299.722656
8502,-33946.789062
8503,-34594.273438
8504,-39176.539062
8505,-39637.648438
8506,-44193.855469
8507,-40607.320312
8508,-43806.613281
8509,-37417.886719
8510,-49354.996094
8511,-36124.609375
8512,-50458.695312
8513,-36854.332031
8514,-49587.152344
8515,-53920.136719
8516,-43190.683594
8517,-43807.750000
8518,-42029.207031
8519,-47527.910156
8520,-44694.882812
8521,-56529.210938
8522,-44935.777344
8523,-49177.156250
8524,-38090.730469
8525,-44194.750000
8526,-49680.398438
8527,-36446.125000
8528,-44097.843750
8529,-49220.339844
8530,-33858.570312
8531,-43789.117188
8532,-36343.492188
8533,-51359.687500
8534,-37211.789062
8535,-37828.460938
8536,-35966.574219
8537,-30067.263672
8538,-43860.082031
8539,-43091.683594
8540,-42827.039062
8541,-50985.941406
8542,-40938.902344
8543,-28601.755859
8544,-28218.058594
8545,-40085.699219
8546,-20197.578125
8547,-30058.017578
8548,-25948.310547
8549,-19041.470703
8550,-35060.339844
8551,-27498.566406
8552,-30271.230469
8553,-23561.837891
8554,-21692.525391
8555,-6430.675293
8556,-25822.798828
8557,-25846.681641
8558,-17446.166016
8559,-15604.570312
8560,-18773.843750
8561,-8543.008789
8562,-22237.859375
8563,-20765.068359
8564,-11214.706055
8565,-11917.651367
8566,-14120.133789
8567,4907.921875
8568,-1442.280884
8569,-7631.859375
8570,-1041.858276
8571,-1812.602173
8572,-1099.533691
8573,11282.526367
8574,-94.935112
8575,-2793.356934
8576,14845.446289
8577,13083.014648
8578,5159.093750
8579,7825.628418
8580,16659.121094
8581,13450.681641
8582,6376.211914
8583,19780.300781
8584,8567.046875
8585,22603.265625
8586,29574.841797
8587,18854.306641
8588,14992.557617
8589,15843.588867
8590,21066.560547
8591,26786.349609
8592,34878.906250
8593,19821.873047
8594,19233.500000
8595,20208.501953
8596,38126.601562
8597,22625.802734
8598,33289.414062
8599,28598.216797
